,comments,label,token
4874,연기는 다 잘하네 이병헌 유연석 김민정 변요한 통역관은 잘하는데 김태리는 글쎄.. 사극같은 배경에 안어울리는 느낌,none,"['연기', '다', '이병헌', '유연석', '김민정', '변', '요한', '통역관', '김태리', '글쎄', '사극', '같다', '배경', '안', '어울리다', '느낌']"
4875,연기는 몰라도 비주얼은 정말 잘어울림 예쁘고 멋졌음 세자빈이랑 무연,none,"['연기', '모르다', '비주', '얼다', '정말', '자다', '어울림', '예쁘다', '멋지다', '세자빈', '이랑', '무연']"
4876,연기는 안되고 나이는 먹으니 조연으로 빠지는거지,offensive,"['연기', '안', '되다', '나이', '먹다', '조연', '빠지다', '거지']"
4877,연기는잘하시는딩 그래두어느정도상대배우와나이대는맞게하시지 동생역으론괜찮것네여 글구 미연아줌마치매에 전남편등장에 우째될지,none,"['연기', '자다', '딩', '그래도', '어느', '정도', '상대', '배우', '나이', '대', '맞다', '동생', '역', '으론', '괜찮다', '것', '네', '여', '그리고', '미연', '아줌마', '치매', '전', '남편', '등장', '어째', '되다']"
4878,연기대상 못타니 연예대상 노리시는 분,hate,"['연기', '대상', '못', '타다', '연예', '대상', '노리다', '분']"
4879,연기도 넘 잘하시고 훌륭한 배우라고 생각합니다..항상 건강하시고 응원합니다^^,none,"['연기', '너무', '자다', '훌륭하다', '배우', '라고', '생각', '항상', '건강하다', '응원']"
4880,연기도 못한것이 연애는 하네 들어가서 그만 나오세요,offensive,"['연기', '못', '것', '연애', '들어가다', '그만', '나오다']"
4881,연기도 생각도 자꾸 죵답이네,none,"['연기', '생각', '자꾸', '정답', '이네']"
4882,"연기도 잘하고 이쁘게 나이먹는 여배우~매니져역활을 아직도 어머니가하시나?한성격하시는듯,,,",none,"['연기', '이쁘다', '나이', '먹다', '여', '배우', '매니저', '역할', '을', '아직도', '어머니', '성격', '듯']"
4883,연기도 조여정이 젤 좋았음,none,"['연기', '조', '여정', '젤', '좋다']"
4884,연기도 찰떡이던데!!!! 응원합니동,none,"['연기', '찰떡', '던데', '응원', '합', '네', '동']"
4885,연기라고해도 그거 정말 남편 입장에서 굉장한 트라우마지..,none,"['연기', '라고', '해도', '그거', '정말', '남편', '입장', '에서', '굉장하다', '트라우마', '우지']"
4886,연기력 최고였어요.다음역할도 기대됩니다.,none,"['연기력', '최고', '이다', '다음', '역할', '기대', '되다']"
4887,연기로 이름을알려야지 연애로 이름알리려구하구쪽팔린줄알아라ㅋ누구냐넌,offensive,"['연기', '로', '이름', '을', '알다', '연애', '로', '이름', '알리다', '구', '하고', '쪽팔리다', '줄', '알다', 'ㅋ', '누구', '냐', '넌']"
4888,"연기를 하고 있다는게 너무 티가나서순간마다 부담스러웠다 , 노력하자 지금의성공에 해이해지지마라",none,"['연기', '있다', '게', '너무', '티', '나서다', '순간', '마다', '부담스럽다', '노력', '지금', '성공', '해', '이해', '지지', '마르다']"
4889,연기빨에 군대 얼른 가야지 워낙 특이해서 가도 힘들어 낳오지 않을까가만히 일상에서 봐도 범상치 않은 행동하는게 참,hate,"['연기', '빨', '군대', '얼른', '가야', '지', '워낙', '특이하다', '가도', '힘들다', '나오다', '않다', '가만히', '일상', '에서', '보다', '범', '상치', '않다', '행동', '게', '차다']"
4890,연기안한들 뭔걱정,none,"['연기', '안', '들다', '뭔', '걱정']"
4891,연기연습좀해 맨날남자만나느라 발연기하냐 아이유한테가서좀배워,offensive,"['연기', '연습', '해', '맨날', '남자', '만나다', '발', '연기', '아이유', '한테', '가다', '배우다']"
4892,연기의신 나문희선생님 압승,none,"['연기', '신', '나문희', '선생님', '압승']"
4893,연기자 이계인님 추천합니다.재미있는 소재 많을 것 같은데요.이덕화님 이경규님 하고도 만나면 너무나 재미진데요. 이계인님 섭외해 주세요.,none,"['연기자', '이계인', '님', '추천', '재미있다', '소재', '많다', '것', '같다', '이덕화', '님', '이경규', '님', '하고도', '만나다', '너무나', '재미', '진대', '요', '이계인', '님', '섭외', '줄다']"
4894,연기자들은 반성해라. 조민기 선생님이 현실에서도 다양한 연기를 보여줬다. 이번에는 성추행범으로 열연하신거뿐. 연말 연기대상 가즈아~~,offensive,"['연기자', '반성', '조', '민기', '선생님', '현실', '에서도', '다양하다', '연기', '보여주다', '이번', '에는', '성추행', '범', '열연', '거', '뿐', '연말', '연기', '대상', '가즈', '야']"
4895,연기자에게 듣은이야기가있다.생활비 월 천주면 조신한아내연기하면서 살자신있다고.. ㅋ 그것도 사랑의 일종이니 그려러니 한다,offensive,"['연기자', '에게', '듣다', '이야기', '있다', '생활비', '월', '천', '주다', '조신', '아내', '연기', '살', '자신', '있다', 'ㅋ', '그것', '사랑', '일종', '이니', '그렇다']"
4896,연기자인데 좀 질림..연기가 항상 거기서 거기....말그대로 근무성과는 없고 직장만 열심히 다니는 스타일,offensive,"['연기자', '인데', '질리다', '연기', '항상', '거기', '서', '거기', '말', '그대로', '근무', '성과', '없다', '직장', '만', '열심히', '다니다', '스타일']"
4897,연기잘하는 일본배우인줄 알았는데 대단하세요!,none,"['연기', '일본', '배우', '인', '줄', '알다', '대단하다']"
4898,연기쩌는 중2,none,"['연기', '쩌', '중']"
4899,연대 정치외교학과에 하버드 로스쿨. 엄청난 학력이라고 본다. 정치했으면 큰일 했을 분이라고 본다.,none,"['연대', '정치', '외교', '학과', '하버드', '로스쿨', '엄청나다', '학력', '이라고', '보다', '다', '정치', '큰일', '분', '이라고', '보다']"
4900,연들도 잘못된거아니냐? 그밤에 남자집으로 술쳐묵하러간게 이게 정상이냐구 그연들두 낮짝공개해라 평생 연애 결혼못하도록!,hate,"['연', '못', '되다', '거', '아니다', '그', '밤', '남자', '집', '술', '치다', '목', '간', '게', '게', '정상', '이냐', '구', '그', '연', '두', '낯짝', '공개', '평생', '연애결혼', '못']"
4901,연말에 상하나 타보려고 무지 애쓴다티가 너우 나 ㅜㅜ실망,offensive,"['연말', '상하', '나', '타', '보', '려고', '무지', '애쓰다', '다', '티', '너', '우', '나', 'ㅜㅜ', '실망']"
4902,연세대 학부모 ㅡ 애들 보고 싶은듯 ㅡ 한국에 아들 보러오실듯,none,"['연세대', '학부모', 'ㅡ', '애', '보고', '싶다', '듯', 'ㅡ', '한국', '아들', '보다', '오다', '듯']"
4903,연세대가 뭐 어때서.. 뉴욕대보다 못하진 않을거 같은데 ㅋㅋㅋㅋ,none,"['연세대', '뭐', '어', '때', '서', '뉴욕대', '보다', '못', '않다', '거', '같다', 'ㅋㅋㅋ']"
4904,연세에 혼자 살면서 나오는것도 그렇게 좋게 보이지 않음묘ᆢ,offensive,"['연세', '혼자', '살다', '나오다', '것', '그렇게', '좋다', '보이지', '않다', '묘']"
4905,연습생 시절은 지냈나?부모이름으로 합류한건 아니고?엄마에 이어 딸까지 생계얘기네,offensive,"['연습생', '시절', '지내다', '부모', '이름', '합류', '건', '아니다', '엄마', '이다', '딸', '까지', '생계', '얘기', '네']"
4906,연애도 못해본 것들이 훈수는 오지게 둠 ㅋㅋㅋㅋㅋㅋㅋ 연애 못해봤으면 나처럼 가만히 있자...(눈물),offensive,"['연애', '못', '보다', '것', '훈수', '오지', '게', '두다', 'ㅋㅋㅋ', '연애', '못', '해봤다', '나', '처럼', '가만히', '있다', '눈물']"
4907,연애를 그리 길게해놓구. 결혼해선 내내 집안일에 불려다니고이용대 경기하는동안 독박육아에. 연예인되려했는데 주부되버린 자신의 상황이 못견뎌진거 아닐까,none,"['연애', '그리다', '길다', '결혼', '선', '내내', '집안일', '불다', '다니다', '이용대', '경기', '동안', '독박', '육아', '연예인', '되다', '주부', '돼다', '버리다', '자신', '상황', '못', '견디다', '거', '아니다']"
4908,연애만 하세요.,offensive,"['연애', '만']"
4909,연애시절에 누굴 좀 만나면 어떠냐. 뭐 결혼하고나서도 안걸리면 장땡이지. 난 마누라있어도 종종 다른여자 만남. 챗바퀴처럼 반복되는 생활에 다른여자는 좋은 자극제가 되고 있지.,hate,"['연애', '시절', '누굴', '만나다', '어', '뜨다', '뭐', '결혼', '하고', '나서다', '안', '걸리다', '장땡', '이지', '난', '마누라', '있다', '종종', '다른', '여자', '만', '남', '쳇바퀴', '처럼', '반복', '되다', '생활', '다른', '여자', '좋다', '자극제', '되다', '있다']"
4910,연애의 맛 시즌 2가 끝났고 결혼하면 다시 출연할지는 모르지만 시즌 3에선 오창석 배우 커플 이야기가 제일 재미있고 기대되어 마지막 순서에 방송하는걸 희망한다.,none,"['연애', '맛', '시즌', '가다', '끝나다', '결혼', '다시', '출연', '모르다', '시즌', '선', '오창석', '배우', '커플', '이야기', '제일', '재미있다', '기대', '되어다', '마지막', '순서', '방송', '걸', '희망']"
4911,연애인들의 필수 아이템 공황장애 ㅋㅋ,hate,"['연예인', '필수', '아이템', '공황장애', 'ㅋㅋ']"
4912,연애하고 얼굴이 왜 더 아싱해짐.. 앞머리 없얘요..얼굴형이. 없었던 전에 머리 훨남...나보다 어린데..왜 웃을때 양쪽 팔자가..,offensive,"['연애', '하고', '얼굴', '왜', '더', '아싱해짐', '앞머리', '없애다', '얼굴', '형', '없다', '전', '머리', '훨씬', '남', '나', '보다', '어리다', '데', '왜', '웃', '을', '때', '양쪽', '팔자']"
4913,연애한다고 퇴출한다는게 이상한거같에. 솔직한게 신뢰있고 좋은거지 이상해이상해,none,"['연애', '퇴', '추다', '한다는', '게', '상한', '거', '같다', '솔직하다', '게', '신뢰', '있다', '좋다', '거지', '이상하다', '이상하다']"
4914,연약한 슈언니 대신 효성 오빠가 도박했다고 했으면 더 멋있었을텐데 살짝 아쉽네요 ㅎㅎ 갑자기 정신이 없어서 깊이 생각을 못했나봐요? ^^*,offensive,"['연약하다', '슈언', '니', '대신', '효성', '오빠', '도박', '더', '멋있다', '텐데', '살짝', '아쉽다', 'ㅎㅎ', '갑자기', '정신', '없다', '깊이', '생각', '을', '못', '보다']"
4915,연예계 인맥이 워낙 좋아서 복귀 가능할 듯~,none,"['연예계', '인맥', '워낙', '좋다', '복귀', '가능하다', '듯']"
4916,연예계는 다 짜고치는 고스톱.좋댄다 다들 ㅎ,offensive,"['연예계', '다', '짜다', '치다', '고스톱', '좋다', '다', '들다', 'ㅎ']"
4917,연예계에 외국인노동자 많네..,hate,"['연예계', '외국인', '노동자', '많다']"
4918,연예계의 악플몰이 무섭다 설리수첩에 악플로 고통받았다는 얘기는 1도 없었다던데,none,"['연예계', '악플', '몰이', '무섭다', '설리', '수첩', '악플', '로', '고통', '받다', '얘기', '없다', '데']"
4919,연예기사에 일반인 왜 나옴?,offensive,"['연', '예', '기사', '일반인', '왜', '나오다']"
4920,"연예인 같지도 않은 애들한테 왜 이렇게 휩쓸려 이용이나 당하는지, 당하는 여자애들도 정신 차리길 바란다. 제발~~",none,"['연예인', '같다', '않다', '애', '한테', '왜', '이렇게', '휩쓸다', '용이', '나', '당하다', '당하다', '여자애', '정신', '차리다', '바라다', '제발']"
4921,연예인 군특혜는 여전하네. 어디 일병이 시상하러 외박나오냐?,hate,"['연예인', '군', '특혜', '여전하다', '어디', '일병', '시상', '외박', '나오다']"
4922,연예인 귀싸대기 때릴 외모에 아나운서의 부티가 묻어나네.... 대박 존예네... 개부럽,none,"['연예인', '귀', '싸대기', '때리다', '외모', '아나운서', '부티', '묻다', '네', '대박', '존', '예', '네', '게', '부럽다']"
4923,연예인 아니라 좀 예쁘다싶은 일반인이나 모델분들도 다 겪는일이고 보통은 차단박고 끝냄. 그걸 뭘 4번이나 냅두고 분노를 ...,none,"['연예인', '아니다', '예쁘다', '싶다', '일반인', '이나', '모델', '분들', '다', '겪다', '일이', '고', '보통', '차단', '박다', '끝내다', '그걸', '뭘', '번', '이나', '내버리다', '두다', '분노']"
4924,연예인 아닌데 왜나와 평범하게 살지,offensive,"['연예인', '아니다', '왜', '나오다', '평범하다', '살', '지']"
4925,연예인 이라는 이유로 모든 욕은 다먹네..다름 클럽은 안저러니 애들아 정싱좀 차려라...,offensive,"['연예인', '이라는', '이유', '로', '모든', '욕', '다', '먹다', '다르다', '클럽', '안', '저러다', '얘', '아', '정신', '차려', '라']"
4926,연예인 이름 날리는거 지긋지긋하다한예슬이 머? 어쩌라고?,offensive,"['연예인', '이름', '날리다', '거', '지긋지긋하다', '한예슬', '머', '어쩌라고']"
4927,연예인 장애로 바꿔라,offensive,"['연예인', '장애', '로', '바꾸다']"
4928,연예인 중에 제일 귀감가는 분들입니다존경을 뛰어넘어서 위대하십니다,none,"['연예인', '중', '제일', '귀감', '가다', '분', '들이다', '존경', '을', '뛰어넘다', '위대하다']"
4929,연예인 하기 참 힘들다. 공인으로써 공개해야 할것도 있지만 공인이 아닌 한 사람으로써 보호 받아야 될 사생활도 있는거다. 선은 좀 지키자,none,"['연예인', '차다', '힘들다', '공인', '으로써', '공개', '것', '있다', '공인', '아니다', '사람', '으로서', '보호', '받다', '되다', '사생활', '있다', '거', '다', '선', '지키다']"
4930,연예인2세 해도 됄듯 이목구비하고 똘망똘망한게 크면 여자한테 인기 겁나게 많을듯.....,none,"['연예인', '세', '해도', '되다', '듯', '이목구비', '하고', '똘똘', '게', '크다', '여자', '한테', '인기', '겁나다', '많다', '듯']"
4931,연예인같지않은 연예인들끼리 어울리면서 연예인놀이 하는구나... 여깃습니다 관심~,hate,"['연예인', '같다', '않다', '연예인', '끼리', '어울리다', '연예인', '놀이', '여', '깃습니', '다', '관심']"
