,label,token
7081,none,"['착한', '마녀', '전', '에서', '엄청', '매력', '있', '던', '뎅', '왜', '인기', '없', '는지', '몰', '겄', '기본', '적', '센스', '있', '머리', '좋', '거', '같', '당']"
7082,offensive,"['착한', '사람', '눈', '살', '빠진', '보이', '는겨', '뭐', '여', '어디', '빠졌', '다는', '건지', '원', '모르', '겠']"
7083,hate,"['참', '꼬인', '사람', '많', '네요', '녀', '종', '특인', '행복', '세요']"
7084,hate,"['참', '무', '책임', '연극', '끝나', '죽', '던지', '호텔', '또', '무슨', '죄', '야']"
7085,none,"['참', '불편', '러', '많']"
7086,hate,"['참', '생긴', '대로', '노', '진짜', '구제', '불능', 'ㅉㅉ']"
7087,offensive,"['참', '수준', '떨어지', '인간', '떼거지', '로', '몰려왔', '엄마', '나오', '뭐', '어때', '보', '기', '싫', '으면', '다른', '채널', '돌려라', '누가', '시청', '해', '달', '라고', '했', '나', '굳이', '기사', '검색', '해서', '댓글', '다는', '정성', '까지', '없', '얘기', '지어내', '제발', '그리', '살', '마', '라']"
7088,none,"['참', '스승', '시', '네요', '어려운', '환경', '이겨', '낸', '김범룡', '씨', '대단', '구요', '김범룡', '씨', '너무', '좋', '아', '가수', '입니다']"
7089,none,"['참', '아깝', '네요', '김민희', '라는', '배우', '재능']"
7090,offensive,"['참', '애쓴다', '애써', '당당', '사귀', '그게', '뭔', '꼴', '볼견', '냐']"
7091,none,"['참', '앵', '간', '히', '관리', '했', '구나', '저러', '싶', '을까']"
7092,offensive,"['참', '얘', '어찌', '밉상', '변하', '는지', '그리', '살', '재미있', '나']"
7093,none,"['참', '예쁜', '배우', '연기', '배우']"
7094,offensive,"['참', '요란']"
7095,hate,"['참', '웃기', '정작', '나오', '라', '할', '때', '멤버', '중', '유끼', '까끼', '놈', '문제', '더니', '최근', '엔', '또', '놈', '문제', '일으켜서', '그', '전', '놈', '이미지', '세탁', 'ㅋㅋ', '새로운', '놈', '개', '까이', 'ㅋㅋㅋ']"
7096,none,"['참', '을마나', '지났', '다고', '겨', '나오', '냐', '제발', '자중', '해라']"
7097,offensive,"['참', '재미없', '역사', '왜곡', '겨우', '정도', '김은숙', '좋', '아', '했', '는데', '이번', '망', '작', '인정']"
7098,offensive,"['참', '지럴', '한다', '둘', '만나', '다고', '는데', '뭘', '이렇', '저렇', '말', '많', '노', '암튼', '연애', '못', '것', '열등', '감', '하나', 'ㅉㅉ']"
7099,offensive,"['참', '한가', '사람', '애', '누가', '돌보', '나']"
7100,offensive,"['참', '인생', '쉽', '사']"
7101,none,"['참', '불쌍', '왜', '병', '병', '라고', '말', '안', '하나', '미국', '에서', '연구', '결과', '염색체', '이상', '라고', '던데', '치료', '는데', '세상', '사람', '믿', '질', '않']"
7102,none,"['참', '실수', '해서', '제대로', '사과', '했', '는데', '왜', '자꾸', '그러', '는지']"
7103,none,"['참고', '로', '강호동', '이만기', '그때', '딱', '한번', '이기', '그', '뒤', '로', '졌', '다더라', 'ㅋㅋ', '박일', '때', '그렇', '다음', '주', '부', '또', '붙', '초', '기대']"
7104,offensive,"['참나', '기사', '쓰레기', '감', '빵', '에서', '뭘', '던', '기사', '쓸', '그리', '없', '나', '대한민국', '기자', '표본', '수준']"
7105,none,"['참나', '통', '편집', '까지', '유영현', '안', '나오', '이해', '안']"
7106,none,"['참으로', '아름다운', '커플', '입니다', '늘', '행복', '시', '새해', '늘', '꽃길', '걸', '으시', '길', '축원', '합니다']"
7107,none,"['참', '뿐', '네요', '시아버지', '며느리', '사랑', '대단', '던데', '보', '기', '좋', '아요']"
7108,none,"['참', '생겼', '는데', '안', '뜨', '니', '배우']"
7109,hate,"['참', '않', '긬ㅋㅋ', '계집애', '종', '특', '그대로', '표현', '했', 'ㅋㅋ', '남태현', '장', '남자', '그럴', '수', '잇', 'ㅋㅋㅋ']"
7110,hate,"['참치', '광고', '나', '열심히', '찍', '어', 'ㅡㅡ']"
7111,none,"['참', '치사', '안재현', '님', '응원', '합니다']"
7112,none,"['창정', '형', '언제나', '응원', '해요', 'ㅎㅎ']"
7113,offensive,"['창피', '줄', '모르', '댁', '땜', '이미지', '망했', '댁', '가족', '안타까울', '뿐']"
7114,none,"['채', '아야', 'ㅠㅠ']"
7115,hate,"['처먹', '예능', '그만', '해라', '예능', '랍시고', '노이즈', '마케팅', '식당', '이용', '것', '아니']"
7116,none,"['처음', '본', '여자', '한테', '찝적', '거렸', '는데', '여자', '기분', '나', '빳다', '이게', '죄', '야', '성적', '발언', '것', '아니', '상대', '기분', '나쁘', '무조건', '피해자', '로', '규정', '하나', '이건', '아니', '싶', 'ㅋㅋㅋ']"
7117,offensive,"['처음', '부터', '고현정', '없', '낳', '았', '목소리', '얼굴', '표정', '약', '먹', '사람', '처럼', '이상', '더니만']"
7118,offensive,"['처음', '김수미', '나올', '때', '느낌', '안', '좋', '았', '는데', '역시', '바로', '채널', '돌림', '이상민', '덕분', '못', '봄']"
7119,none,"['처음', '가엾', '기', '사춘', '기니', '여러', '생각', '겠', '거니', '했', '는데', '하도', '그러', '니', '이젠', '지겨워서', '별', '든', '달', '든', '알', '아서', '라고', '싶']"
7120,none,"['처음', '채수', '빈', '좋', '아는', '데', '갈수록', '이상', '해', '곺징징걸리고별로다']"
7121,none,"['처음', '엔', '신동욱', '욕', '햇', '는데', '생각', '해', '보', '니까', '주변', '할아버지', '같', '분', '계셨', 'ㅜㅠ', '무섭']"
7122,none,"['천만', '갈', '정도', '영화', '아닌데', '시기', '타', '인기', '웹툰', '버프', '받', '았']"
7123,none,"['천만', '원', '기부', '진짜', '언', '플', '쩔']"
7124,none,"['천명훈', '씨', '빠이', '팅', '세요', '응원', '합니다', '고재근', '씨', '빠이', '팅', '세요', '응원', '합니다', '두', '분', '모두', '좋', '결과', '있', '으시', '길', '기원', '합니다', '실', '꺼', '예요']"
7125,hate,"['천박', '스럽', '뭘', '굳이', '수영복', '입', '몸', '공개', '까지', '저런', '마인드', '며느리', 'ㄴ', 'ㄴ']"
7126,none,"['천사', '이호석', '가수', '이호석', '생겼', '이호석', '미소', '이호석', '귀엽', '이호석', '몬', '베베', '이호석', '예쁘다', '이호석', '사랑', '해', '이호석', '몬', '스타', '엑스']"
7127,none,"['천사', '같', '애', '내', '이상형']"
7128,hate,"['천연기념물', '처먹', '냐', '잡', '으면서', '먹', '기', '전', '물', '어', '보', '기본', '상식', '일터', '낚시', '해도', '심지어', '금어기', '인지', '잡', '으면', '안', '물고기', '인지', '확인', '데', '방송', '면서', '그런', '거', '안', '지키', '냐', '그냥', '징역', '보내', '라']"
7129,offensive,"['천우', '빈', '미', '분', '천우', '빈', '과거', '결국', '깡패', '였', '던', '나왕식', '잊', '분명', '해']"
7130,hate,"['천우', '빈', '진짜', '개', '짜증', '티', '고만', '내', '그럴', '거', '죽이', '던지']"
7131,hate,"['천한', '것']"
7132,hate,"['천한', '것', '답']"
7133,offensive,"['철구', '랑', '보', '황이', '의사', '보다', '돈', '범', 'ㅋㅋㅋ']"
7134,none,"['첨', '보', '사람']"
7135,none,"['첫', '데', '뷰', '때', '부터', '봐', '왓', '는데', '좋', '일', '있', '니', '이번', '대박', '나', '서', '최고', '스타', '로', '올라서', '늘', '응원', '길', '진심', '기도', '한다']"
7136,none,"['첫', '번', '째', '사진', '디게', '건방지', '남자', '아래', '로', '보', '는구만']"
7137,offensive,"['첫', '번', '째', '사진', '맘', '드', '계속', '그렇게', '걸어가', '라', '평생', '겨', '나오', '말', '지구', '둥그', '니까', '계속', '걸', '어', '나가', '바', '닷', '속', '빠지', '던지']"
7138,none,"['첫', '사랑', '잊', '수', '없', '특히', '웬수', '로', '헤어지', '않', '따라서', '다시', '무리', '해서', '사랑', '결혼', '이어질']"
7139,offensive,"['첫째', '딸', '유전자', '어떻게', '된', '거']"
7140,none,"['첫', '키스', '지난번', '했', '던', '것', '같', '은데']"
7141,offensive,"['첫', '회', '부터', '뻔한', '거', '장나라', '의부증', '원인', '그냥', '첫', '회', '부터', '그럴', '줄', '알', '았']"
7142,offensive,"['청순', '이미지', '얼굴', '존', '예', '보', '할퀴', '싶', '안티', '맘', '이해', '한다', 'ㅎㅎ', 'ㅈ', '아닌', '것', '같', '아', 'ㅋㅋㅋ']"
7143,offensive,"['청주', '저기', '충청도', '속', '전라도', '라고', '불리우', '곳', '알', '사람', '앎', '범죄', '사건', '사고', '매우', '빈번', '조민기', '똥', '밟', '았', '다고', '생각', '청주', '근처', '얼씬', '말', '아라']"
7144,offensive,"['체질', '체질', '며', '음식', '골고루', '안', '먹', '으니까', '골골대']"
7145,hate,"['쳐먹', '다가', '사', '쳐', '놓', '또', '쳐먹', '냐']"
7146,offensive,"['초딩', '같', '어', '근육', '키우', '던가']"
7147,offensive,"['초밥', '집', '사모님', '좋', '은데', '맨발', '블링', '페디큐어', '슬리퍼', '신고', '일', '건', '아닌', '것', '같', '아요', '미용실', '아니', '잖아요']"
7148,none,"['초밥', '집', '우동', '까지', '해서', '원', '해', '달', '라']"
7149,none,"['초중', '등', '생', '때', '부터', '박남정', '데리', '방송', '출연', '시키', '더니', '슬슬', '제대로', '활동', '려고', '하나', '보네']"
7150,offensive,"['초콜릿', '드럽', '재미없', 'ㅠㅠ', '공감', '실']"
7151,none,"['총', '공', '팀', '뭐', '냐', '진짜', '오', '글', '거린다', '적당히', '해라', '진짜', '뭐', '든지', '적당히', '해야지']"
7152,none,"['총체', '적', '난국']"
7153,hate,"['촬영', '중', 'ㅈ', 'ㅅ', '엽기', '가깝', '앞', '으론', '정신', '감정', '캐스팅', '시켜라']"
7154,offensive,"['최강창민', '왤케', '급삭', '았', '냐', 'ㅋ']"
7155,none,"['최고', '성형', '다이어트', '정미애', '님', '입증', '했', '네요', '웃', '모습', '예쁜', '미애', '씨', '실물', '훨씬', '예뻐요', '항상', '응원', '합니다']"
7156,none,"['최고', '엄마', '입니다']"
7157,none,"['최근', '본', '드라마', '중', '독보', '적', '위', '였', '내용', '배우', '연기력', '특히', '백승수', '단장', '주', '사이다', '매회', '짜릿', '했']"
7158,none,"['최근', '본', '사회면', '기사', '중', '유일', '여성', '댓글', '비율', '높']"
7159,offensive,"['최근', '페미', '레즈', '로부터', '나온', '건', '알', '있', '걸까', '그', '남자', '여자', '싸우', '자기', '가장', '이득', '본다고', '생각', '건', '알', '까', '지금', '보', '니', '먹히', '있', '것', '같']"
7160,none,"['최다니엘', '안경', '없', '얼굴', '더', '매력', '있', '전체', '적', '아주', '훈훈', '비주얼', '야', 'ㅋㅋ']"
7161,none,"['최명길', '김소연', '모녀', '로', '질질', '끌', '더니', '김해숙', '조연', '인가', '했', '더니', '암', '설정', '연기', '포', '텐', '터지', 'ㅋㅋ', '또', '유선', '김소연', '울고불', 'ㅠ', '이번', '엔', '김해숙', '대상']"
7162,none,"['최민수', '씨', '홧팅']"
7163,hate,"['최수종', '가식', '적', '리액션', '넘', '촌스럽', '지금', '시대', '어느', '땐데', '결국', '신혼', '여행', '공짜', '은혼식', '공짜', '라는', '거']"
7164,none,"['최수종', '나오', '드라마', '믿', '안', '보', '드라마']"
7165,offensive,"['최수종', '이랑', '유이', '둘', '짓거리', '제일', '얄미운', '데', 'ㅋㅋㅋ']"
7166,hate,"['최신애', '기자', '야', '글', '써라', '안타까움', '대상', '누구', '대중', '공분', '산', '대상', '누구', '냐', '이러', '기자', '자빠졌', '냐']"
7167,none,"['최', '씨', '만만', '치', '않', '은데']"
7168,hate,"['최', '씨', '싸이코', '많', '섹스', '존나', '밝힘']"
7169,offensive,"['최악', '크', '브', '스', '주말', '드라마']"
7170,offensive,"['최우식', '상', '안', '주', '다니', '청룡', '뭐', '거', '신', '인상', '이나', '인기상', '중', '둘', '받', '정상', '아니', '니']"
7171,none,"['최욱', '불쌍', 'ㅜ']"
7172,hate,"['최자', '연예인', '까지', '나서', '서', '오냐오냐', '해', '주', '주변', '지인', '였', '던', '여자', '연예인', '안', '해도', '욕먹', '추모', '연예인', '가만', '있', '어', '라고', '욕먹', '짓', '남자', '나패', '라', '여자', '패', '말']"
7173,none,"['최정훈', '님', '마음', '담긴', '글', '읽', '마음', '참', '아프', '네요', '여러', '추측', '기사', '참', '속상하', '네요', '저', '처럼', '믿', '기다리', '팬', '많', '으니', '기운', '내시', '길']"
7174,hate,"['최정훈', '꼭', '퇴출', '시켜', '주', '세요', '잔나비', '잔챙이', '보컬', '퇴출', '운동', '시작', '합시다']"
7175,offensive,"['최종범', '죽인', '것', '아닌데', '왜', '이리', '난리', '야', '서로', '좋', '아', '해서', '사겼', '으면', '문제', '서로', '해결', '해야지', '하여튼', '오지랖']"
7176,none,"['최지우', '남편', '조폭', '에요', '왜', '주먹', '주먹', '죠']"
7177,none,"['최지우', '씨', '임신', '중', '인데', '여전히', '우아', '했', '옛날', '드라마', '생각', '나', '여', '튼', '웃겼', 'ㅋㅋㅋ']"
7178,none,"['최진혁', '연기', '쩌', '오늘', '연기', '렸']"
7179,none,"['최진혁', '연기', '보소', 'ㄷ', 'ㄷ']"
7180,offensive,"['추자현', '발연기', '부터', '어떻게', '해라', '여기', '아직', '중국', '줄', '아', '나', '봄']"
7181,hate,"['추자현', '얼굴', '안', '보여', '준다고', '난리', '드만', '우리', '나라', '사람', '얼굴', '안', '보여', '주', '못', '믿', 'ㅋ', '그러', '다가', '나타나', '기', '레기', '욕', '이건', '더', '해서', '성형', '해서', '제', '판', '빙빙', '만들', '었', '다고', '벌써', '부터', '예고', 'ㅋ']"
7182,none,"['추자현', '이렇게', '연기', '할', '줄', '몰랐']"
7183,none,"['추징금', '어떻']"
7184,none,"['추카', '추카', '아', '피트', '새', '입주', '시언', '오빠', '부자', '세요']"
7185,none,"['추카', '추카', '친구', '인방', '안부', '궁굼', '네요', '정말', '재밌', '봤', '는데']"
7186,none,"['축가', '김지민']"
7187,offensive,"['축복', '한다', '그러니까', '빠져라', '재미', '없', '이제', '그만', '나와라']"
7188,none,"['축하', '는데', '제발', '태아', '사진', '올리', '마', '시', '오', '둘', '보', '꼭', '좋', '아', '보이', '않', '아요']"
7189,none,"['축', '하지만', '검색어', '순위', '기사', '도배', '해야', '할', '정도', '우리', '알', '아야', '할', '상식', '인가요']"
7190,none,"['축하', '드려요', 'ㅎ']"
7191,none,"['축하', '드려요', '유키스', '좋', '아', '했', '때', '제', '최애', '였', '는데', '어느새', '결혼', '시', '네요', 'ㅠㅠ', '행복', '세요']"
7192,none,"['축하', '드려요', '몸조리', '셔요']"
7193,none,"['축하', '드려요', '행복', '사', '시', '대장암', '두', '얼른', '완치', '세요']"
7194,none,"['축', '드립니다', '근데', '왜', '꼭', '결혼', '할', '때', '남자', '여자', '한테', '평생', '갚', '겠', '다고', '건지', '결혼', '해', '줘서', '고맙', '다는', '뜻', '알', '겠', '지만', '상대', '적', '아닌가요']"
